date,category,period,metric,mw,time_from,time_to,frequency_hz,classification,source_sha256
2024-10-07,minimum,Day,Consumption,2969,09:00,09:30,49.94,official_observed_reference,1417ff94e664397a9a989cc29f1a57ea3f213f4725999b13f27a71d678e2a23d
2024-10-08,maximum,Day,Generation,1439,17:30,18:00,50.08,official_observed_reference,f4a60627d3956121f13be730cecdcd656cea6918b495f44393611674f406f858
2024-10-08,maximum,Day,Consumption,3813,17:30,18:00,50.08,official_observed_reference,f4a60627d3956121f13be730cecdcd656cea6918b495f44393611674f406f858
2024-10-08,maximum,Evening,Generation,1538,18:30,19:00,49.99,official_observed_reference,f4a60627d3956121f13be730cecdcd656cea6918b495f44393611674f406f858
2024-10-08,maximum,Evening,Consumption,4308,19:00,19:30,50.03,official_observed_reference,f4a60627d3956121f13be730cecdcd656cea6918b495f44393611674f406f858
2024-10-08,maximum,Morning,Generation,879,06:30,07:00,50,official_observed_reference,f4a60627d3956121f13be730cecdcd656cea6918b495f44393611674f406f858
2024-10-08,maximum,Morning,Consumption,3258,06:30,07:00,50.00,official_observed_reference,f4a60627d3956121f13be730cecdcd656cea6918b495f44393611674f406f858
2024-10-08,minimum,Night,Generation,542,04:00,04:30,50.03,official_observed_reference,f4a60627d3956121f13be730cecdcd656cea6918b495f44393611674f406f858
2024-10-08,minimum,Night,Consumption,2827,04:00,04:30,50.03,official_observed_reference,f4a60627d3956121f13be730cecdcd656cea6918b495f44393611674f406f858
2024-10-08,minimum,Day,Generation,391,09:30,10:00,50.02,official_observed_reference,f4a60627d3956121f13be730cecdcd656cea6918b495f44393611674f406f858
2024-10-08,minimum,Day,Consumption,3017,09:00,09:30,50.03,official_observed_reference,f4a60627d3956121f13be730cecdcd656cea6918b495f44393611674f406f858
2024-10-09,maximum,Day,Generation,1396,17:30,18:00,50.1,official_observed_reference,63612a62485c59fd3cb584bb88a49028f0ffb45bb667af606cec346c239ea68a
2024-10-09,maximum,Day,Consumption,3763,17:00,17:30,50.02,official_observed_reference,63612a62485c59fd3cb584bb88a49028f0ffb45bb667af606cec346c239ea68a
2024-10-09,maximum,Evening,Generation,1529,18:30,19:00,50.08,official_observed_reference,63612a62485c59fd3cb584bb88a49028f0ffb45bb667af606cec346c239ea68a
2024-10-09,maximum,Evening,Consumption,4251,18:30,19:00,50.08,official_observed_reference,63612a62485c59fd3cb584bb88a49028f0ffb45bb667af606cec346c239ea68a
2024-10-09,maximum,Morning,Generation,941,06:30,07:00,50.05,official_observed_reference,63612a62485c59fd3cb584bb88a49028f0ffb45bb667af606cec346c239ea68a
2024-10-09,maximum,Morning,Consumption,3409,06:30,07:00,50.05,official_observed_reference,63612a62485c59fd3cb584bb88a49028f0ffb45bb667af606cec346c239ea68a
2024-10-09,minimum,Night,Generation,595,04:00,04:30,50.04,official_observed_reference,63612a62485c59fd3cb584bb88a49028f0ffb45bb667af606cec346c239ea68a
2024-10-09,minimum,Night,Consumption,3026,03:30,04:00,50.04,official_observed_reference,63612a62485c59fd3cb584bb88a49028f0ffb45bb667af606cec346c239ea68a
2024-10-09,minimum,Day,Generation,309,10:00,10:30,50.00,official_observed_reference,63612a62485c59fd3cb584bb88a49028f0ffb45bb667af606cec346c239ea68a
2024-10-09,minimum,Day,Consumption,3125,09:00,09:30,50.02,official_observed_reference,63612a62485c59fd3cb584bb88a49028f0ffb45bb667af606cec346c239ea68a
2024-10-10,maximum,Day,Generation,1040,17:30,18:00,50.07,official_observed_reference,d269c00449f2b78dcb8bcc097c72d64f8da715df00816455426ecfba5c62e22f
2024-10-10,maximum,Day,Consumption,3673,17:30,18:00,50.07,official_observed_reference,d269c00449f2b78dcb8bcc097c72d64f8da715df00816455426ecfba5c62e22f
2024-10-10,maximum,Evening,Generation,1393,22:00,22:30,50.03,official_observed_reference,d269c00449f2b78dcb8bcc097c72d64f8da715df00816455426ecfba5c62e22f
2024-10-10,maximum,Evening,Consumption,4120,18:30,19:00,50.07,official_observed_reference,d269c00449f2b78dcb8bcc097c72d64f8da715df00816455426ecfba5c62e22f
2024-10-10,maximum,Morning,Generation,686,07:00,07:30,50.04,official_observed_reference,d269c00449f2b78dcb8bcc097c72d64f8da715df00816455426ecfba5c62e22f
2024-10-10,maximum,Morning,Consumption,3343,07:00,07:30,50.04,official_observed_reference,d269c00449f2b78dcb8bcc097c72d64f8da715df00816455426ecfba5c62e22f
2024-10-10,minimum,Night,Generation,452,04:00,04:30,50.04,official_observed_reference,d269c00449f2b78dcb8bcc097c72d64f8da715df00816455426ecfba5c62e22f
2024-10-10,minimum,Night,Consumption,2880,04:00,04:30,50.04,official_observed_reference,d269c00449f2b78dcb8bcc097c72d64f8da715df00816455426ecfba5c62e22f
2024-10-10,minimum,Day,Generation,350,15:00,15:30,50.05,official_observed_reference,d269c00449f2b78dcb8bcc097c72d64f8da715df00816455426ecfba5c62e22f
2024-10-10,minimum,Day,Consumption,3077,09:30,10:00,50.04,official_observed_reference,d269c00449f2b78dcb8bcc097c72d64f8da715df00816455426ecfba5c62e22f
2024-10-11,maximum,Day,Generation,995,17:30,18:00,50.11,official_observed_reference,d87533464613670f0440d7552e2d3b9dfc093ac57f7174389bf567617279af01
2024-10-11,maximum,Day,Consumption,3570,17:30,18:00,50.11,official_observed_reference,d87533464613670f0440d7552e2d3b9dfc093ac57f7174389bf567617279af01
2024-10-11,maximum,Evening,Generation,1382,18:30,19:00,50.05,official_observed_reference,d87533464613670f0440d7552e2d3b9dfc093ac57f7174389bf567617279af01
2024-10-11,maximum,Evening,Consumption,3922,18:30,19:00,50.05,official_observed_reference,d87533464613670f0440d7552e2d3b9dfc093ac57f7174389bf567617279af01
2024-10-11,maximum,Morning,Generation,554,05:30,06:00,50.15,official_observed_reference,d87533464613670f0440d7552e2d3b9dfc093ac57f7174389bf567617279af01
2024-10-11,maximum,Morning,Consumption,3136,07:00,07:30,50.05,official_observed_reference,d87533464613670f0440d7552e2d3b9dfc093ac57f7174389bf567617279af01
2024-10-11,minimum,Night,Generation,450,04:00,04:30,50.02,official_observed_reference,d87533464613670f0440d7552e2d3b9dfc093ac57f7174389bf567617279af01
2024-10-11,minimum,Night,Consumption,2837,04:00,04:30,50.02,official_observed_reference,d87533464613670f0440d7552e2d3b9dfc093ac57f7174389bf567617279af01
2024-10-11,minimum,Day,Generation,301,08:00,08:30,49.98,official_observed_reference,d87533464613670f0440d7552e2d3b9dfc093ac57f7174389bf567617279af01
2024-10-11,minimum,Day,Consumption,3038,09:00,09:30,49.99,official_observed_reference,d87533464613670f0440d7552e2d3b9dfc093ac57f7174389bf567617279af01
2024-10-12,maximum,Day,Generation,644,17:30,18:00,50.02,official_observed_reference,4f61a3f1b3637b7801366f7dac5ae81a8f83c96c65aee10391fec2c31329a260
2024-10-12,maximum,Day,Consumption,3241,17:30,18:00,50.02,official_observed_reference,4f61a3f1b3637b7801366f7dac5ae81a8f83c96c65aee10391fec2c31329a260
2024-10-12,maximum,Evening,Generation,1164,18:30,19:00,50.06,official_observed_reference,4f61a3f1b3637b7801366f7dac5ae81a8f83c96c65aee10391fec2c31329a260
2024-10-12,maximum,Evening,Consumption,3792,19:00,19:30,50.03,official_observed_reference,4f61a3f1b3637b7801366f7dac5ae81a8f83c96c65aee10391fec2c31329a260
2024-10-12,maximum,Morning,Generation,497,08:30,09:00,50.07,official_observed_reference,4f61a3f1b3637b7801366f7dac5ae81a8f83c96c65aee10391fec2c31329a260
2024-10-12,maximum,Morning,Consumption,2968,07:00,07:30,49.99,official_observed_reference,4f61a3f1b3637b7801366f7dac5ae81a8f83c96c65aee10391fec2c31329a260
2024-10-12,minimum,Night,Generation,381,04:30,05:00,50.05,official_observed_reference,4f61a3f1b3637b7801366f7dac5ae81a8f83c96c65aee10391fec2c31329a260
2024-10-12,minimum,Night,Consumption,2645,03:00,03:30,50.01,official_observed_reference,4f61a3f1b3637b7801366f7dac5ae81a8f83c96c65aee10391fec2c31329a260
2024-10-12,minimum,Day,Generation,310,12:30,13:00,50.14,official_observed_reference,4f61a3f1b3637b7801366f7dac5ae81a8f83c96c65aee10391fec2c31329a260
2024-10-12,minimum,Day,Consumption,2747,14:00,14:30,50.00,official_observed_reference,4f61a3f1b3637b7801366f7dac5ae81a8f83c96c65aee10391fec2c31329a260
2024-10-13,maximum,Day,Generation,619,17:30,18:00,50.1,official_observed_reference,e69d1e973a26b79da73cc2051feca376bd0cbf7fd0b1571e2129ed2ee239d8d5
2024-10-13,maximum,Day,Consumption,3076,17:30,18:00,50.10,official_observed_reference,e69d1e973a26b79da73cc2051feca376bd0cbf7fd0b1571e2129ed2ee239d8d5
2024-10-13,maximum,Evening,Generation,1086,18:30,19:00,50.07,official_observed_reference,e69d1e973a26b79da73cc2051feca376bd0cbf7fd0b1571e2129ed2ee239d8d5
2024-10-13,maximum,Evening,Consumption,3632,18:30,19:00,50.07,official_observed_reference,e69d1e973a26b79da73cc2051feca376bd0cbf7fd0b1571e2129ed2ee239d8d5
2024-10-13,maximum,Morning,Generation,613,06:30,07:00,50.05,official_observed_reference,e69d1e973a26b79da73cc2051feca376bd0cbf7fd0b1571e2129ed2ee239d8d5
2024-10-13,maximum,Morning,Consumption,2920,06:00,06:30,50.06,official_observed_reference,e69d1e973a26b79da73cc2051feca376bd0cbf7fd0b1571e2129ed2ee239d8d5
2024-10-13,minimum,Night,Generation,442,04:00,04:30,50.06,official_observed_reference,e69d1e973a26b79da73cc2051feca376bd0cbf7fd0b1571e2129ed2ee239d8d5
2024-10-13,minimum,Night,Consumption,2646,03:30,04:00,50.01,official_observed_reference,e69d1e973a26b79da73cc2051feca376bd0cbf7fd0b1571e2129ed2ee239d8d5
2024-10-13,minimum,Day,Generation,349,16:00,16:30,50.02,official_observed_reference,e69d1e973a26b79da73cc2051feca376bd0cbf7fd0b1571e2129ed2ee239d8d5
2024-10-13,minimum,Day,Consumption,2585,10:00,10:30,50.00,official_observed_reference,e69d1e973a26b79da73cc2051feca376bd0cbf7fd0b1571e2129ed2ee239d8d5
2024-10-14,maximum,Day,Generation,1050,17:30,18:00,50.09,official_observed_reference,4982dabf78d7485d18c513439d557f02812a3dc4b385813128007d7aa9c731da
2024-10-14,maximum,Day,Consumption,3696,17:30,18:00,50.09,official_observed_reference,4982dabf78d7485d18c513439d557f02812a3dc4b385813128007d7aa9c731da
2024-10-14,maximum,Evening,Generation,1336,18:30,19:00,50.03,official_observed_reference,4982dabf78d7485d18c513439d557f02812a3dc4b385813128007d7aa9c731da
2024-10-14,maximum,Evening,Consumption,4024,18:30,19:00,50.03,official_observed_reference,4982dabf78d7485d18c513439d557f02812a3dc4b385813128007d7aa9c731da
2024-10-14,maximum,Morning,Generation,510,07:00,07:30,50.04,official_observed_reference,4982dabf78d7485d18c513439d557f02812a3dc4b385813128007d7aa9c731da
2024-10-14,maximum,Morning,Consumption,3199,07:00,07:30,50.04,official_observed_reference,4982dabf78d7485d18c513439d557f02812a3dc4b385813128007d7aa9c731da
2024-10-14,minimum,Night,Generation,274,04:30,05:00,50.07,official_observed_reference,4982dabf78d7485d18c513439d557f02812a3dc4b385813128007d7aa9c731da
2024-10-14,minimum,Night,Consumption,2614,03:30,04:00,50.03,official_observed_reference,4982dabf78d7485d18c513439d557f02812a3dc4b385813128007d7aa9c731da
2024-10-14,minimum,Day,Generation,339,05:30,06:00,50.06,official_observed_reference,4982dabf78d7485d18c513439d557f02812a3dc4b385813128007d7aa9c731da
2024-10-14,minimum,Day,Consumption,3084,09:30,10:00,50.02,official_observed_reference,4982dabf78d7485d18c513439d557f02812a3dc4b385813128007d7aa9c731da
2024-10-15,maximum,Day,Generation,1209,17:30,18:00,49.87,official_observed_reference,68dd33f86c7afa8d07f5f64c014d364e818ad784b71af7200323401c93247eba
2024-10-15,maximum,Day,Consumption,3637,17:30,18:00,49.87,official_observed_reference,68dd33f86c7afa8d07f5f64c014d364e818ad784b71af7200323401c93247eba
2024-10-15,maximum,Evening,Generation,1555,18:30,19:00,50,official_observed_reference,68dd33f86c7afa8d07f5f64c014d364e818ad784b71af7200323401c93247eba
2024-10-15,maximum,Evening,Consumption,4140,18:30,19:00,50.00,official_observed_reference,68dd33f86c7afa8d07f5f64c014d364e818ad784b71af7200323401c93247eba
2024-10-15,maximum,Morning,Generation,553,07:00,07:30,50.01,official_observed_reference,68dd33f86c7afa8d07f5f64c014d364e818ad784b71af7200323401c93247eba
2024-10-15,maximum,Morning,Consumption,3187,07:00,07:30,50.01,official_observed_reference,68dd33f86c7afa8d07f5f64c014d364e818ad784b71af7200323401c93247eba
2024-10-15,minimum,Night,Generation,400,03:30,04:00,49.99,official_observed_reference,68dd33f86c7afa8d07f5f64c014d364e818ad784b71af7200323401c93247eba
2024-10-15,minimum,Night,Consumption,2710,03:30,04:00,49.99,official_observed_reference,68dd33f86c7afa8d07f5f64c014d364e818ad784b71af7200323401c93247eba
2024-10-15,minimum,Day,Generation,322,08:30,09:00,50.06,official_observed_reference,68dd33f86c7afa8d07f5f64c014d364e818ad784b71af7200323401c93247eba
2024-10-15,minimum,Day,Consumption,2987,09:00,09:30,49.97,official_observed_reference,68dd33f86c7afa8d07f5f64c014d364e818ad784b71af7200323401c93247eba
2024-10-16,maximum,Day,Generation,1199,17:30,18:00,49.76,official_observed_reference,e55daa9cdaad1b664c464fdd1c840c1b6fd1ac87df9aa7f0c945c44b7d38cfd8
2024-10-16,maximum,Day,Consumption,3591,17:30,18:00,49.76,official_observed_reference,e55daa9cdaad1b664c464fdd1c840c1b6fd1ac87df9aa7f0c945c44b7d38cfd8
2024-10-16,maximum,Evening,Generation,1543,18:30,19:00,49.95,official_observed_reference,e55daa9cdaad1b664c464fdd1c840c1b6fd1ac87df9aa7f0c945c44b7d38cfd8
2024-10-16,maximum,Evening,Consumption,4002,18:30,19:00,49.95,official_observed_reference,e55daa9cdaad1b664c464fdd1c840c1b6fd1ac87df9aa7f0c945c44b7d38cfd8
2024-10-16,maximum,Morning,Generation,668,07:00,07:30,50.08,official_observed_reference,e55daa9cdaad1b664c464fdd1c840c1b6fd1ac87df9aa7f0c945c44b7d38cfd8
2024-10-16,maximum,Morning,Consumption,3316,07:00,07:30,50.08,official_observed_reference,e55daa9cdaad1b664c464fdd1c840c1b6fd1ac87df9aa7f0c945c44b7d38cfd8
2024-10-16,minimum,Night,Generation,456,04:30,05:00,50.05,official_observed_reference,e55daa9cdaad1b664c464fdd1c840c1b6fd1ac87df9aa7f0c945c44b7d38cfd8
2024-10-16,minimum,Night,Consumption,2784,03:30,04:00,50.04,official_observed_reference,e55daa9cdaad1b664c464fdd1c840c1b6fd1ac87df9aa7f0c945c44b7d38cfd8
2024-10-16,minimum,Day,Generation,397,14:00,14:30,50.02,official_observed_reference,e55daa9cdaad1b664c464fdd1c840c1b6fd1ac87df9aa7f0c945c44b7d38cfd8
2024-10-16,minimum,Day,Consumption,3016,13:30,14:00,50.02,official_observed_reference,e55daa9cdaad1b664c464fdd1c840c1b6fd1ac87df9aa7f0c945c44b7d38cfd8
2024-10-17,maximum,Day,Generation,1370,17:30,18:00,49.98,official_observed_reference,38b232fbe6c8600ded2e7331c57e6b7f4ce951576f34ea821bf0096b3bb8f17d
2024-10-17,maximum,Day,Consumption,3699,17:30,18:00,49.98,official_observed_reference,38b232fbe6c8600ded2e7331c57e6b7f4ce951576f34ea821bf0096b3bb8f17d
2024-10-17,maximum,Evening,Generation,1642,18:30,19:00,50.03,official_observed_reference,38b232fbe6c8600ded2e7331c57e6b7f4ce951576f34ea821bf0096b3bb8f17d
2024-10-17,maximum,Evening,Consumption,4170,19:00,19:30,50.04,official_observed_reference,38b232fbe6c8600ded2e7331c57e6b7f4ce951576f34ea821bf0096b3bb8f17d
2024-10-17,maximum,Morning,Generation,602,06:30,07:00,50.01,official_observed_reference,38b232fbe6c8600ded2e7331c57e6b7f4ce951576f34ea821bf0096b3bb8f17d
2024-10-17,maximum,Morning,Consumption,3189,06:30,07:00,50.01,official_observed_reference,38b232fbe6c8600ded2e7331c57e6b7f4ce951576f34ea821bf0096b3bb8f17d
2024-10-17,minimum,Night,Generation,403,04:00,04:30,50.00,official_observed_reference,38b232fbe6c8600ded2e7331c57e6b7f4ce951576f34ea821bf0096b3bb8f17d
2024-10-17,minimum,Night,Consumption,2684,03:00,03:30,49.97,official_observed_reference,38b232fbe6c8600ded2e7331c57e6b7f4ce951576f34ea821bf0096b3bb8f17d
2024-10-17,minimum,Day,Generation,408,05:30,06:00,50.13,official_observed_reference,38b232fbe6c8600ded2e7331c57e6b7f4ce951576f34ea821bf0096b3bb8f17d
2024-10-17,minimum,Day,Consumption,2879,09:30,10:00,50.07,official_observed_reference,38b232fbe6c8600ded2e7331c57e6b7f4ce951576f34ea821bf0096b3bb8f17d
2024-10-18,maximum,Day,Generation,1281,17:30,18:00,49.99,official_observed_reference,ab545a58d7e0ff5403abad5aeedbbf10568ef792c9cffe3c0ba496a0024a3c76
2024-10-18,maximum,Day,Consumption,3775,17:30,18:00,49.99,official_observed_reference,ab545a58d7e0ff5403abad5aeedbbf10568ef792c9cffe3c0ba496a0024a3c76
2024-10-18,maximum,Evening,Generation,1613,18:30,19:00,50.04,official_observed_reference,ab545a58d7e0ff5403abad5aeedbbf10568ef792c9cffe3c0ba496a0024a3c76
2024-10-18,maximum,Evening,Consumption,4259,18:30,19:00,50.04,official_observed_reference,ab545a58d7e0ff5403abad5aeedbbf10568ef792c9cffe3c0ba496a0024a3c76
2024-10-18,maximum,Morning,Generation,656,07:00,07:30,50.09,official_observed_reference,ab545a58d7e0ff5403abad5aeedbbf10568ef792c9cffe3c0ba496a0024a3c76
2024-10-18,maximum,Morning,Consumption,3232,07:00,07:30,50.09,official_observed_reference,ab545a58d7e0ff5403abad5aeedbbf10568ef792c9cffe3c0ba496a0024a3c76
2024-10-18,minimum,Night,Generation,369,04:30,05:00,50.03,official_observed_reference,ab545a58d7e0ff5403abad5aeedbbf10568ef792c9cffe3c0ba496a0024a3c76
2024-10-18,minimum,Night,Consumption,2780,04:30,05:00,50.03,official_observed_reference,ab545a58d7e0ff5403abad5aeedbbf10568ef792c9cffe3c0ba496a0024a3c76
2024-10-18,minimum,Day,Generation,429,13:00,13:30,49.99,official_observed_reference,ab545a58d7e0ff5403abad5aeedbbf10568ef792c9cffe3c0ba496a0024a3c76
2024-10-18,minimum,Day,Consumption,3055,09:30,10:00,50.07,official_observed_reference,ab545a58d7e0ff5403abad5aeedbbf10568ef792c9cffe3c0ba496a0024a3c76
2024-10-19,maximum,Day,Generation,1194,17:30,18:00,49.95,official_observed_reference,e5958ec6370e3c7bff8c69e580bead0b79729eedb8173cc021a2d9a129a57049
2024-10-19,maximum,Day,Consumption,3716,17:00,17:30,50.00,official_observed_reference,e5958ec6370e3c7bff8c69e580bead0b79729eedb8173cc021a2d9a129a57049
2024-10-19,maximum,Evening,Generation,1486,22:00,22:30,49.95,official_observed_reference,e5958ec6370e3c7bff8c69e580bead0b79729eedb8173cc021a2d9a129a57049
2024-10-19,maximum,Evening,Consumption,4149,19:30,20:00,50.08,official_observed_reference,e5958ec6370e3c7bff8c69e580bead0b79729eedb8173cc021a2d9a129a57049
2024-10-19,maximum,Morning,Generation,635,06:30,07:00,49.9,official_observed_reference,e5958ec6370e3c7bff8c69e580bead0b79729eedb8173cc021a2d9a129a57049
2024-10-19,maximum,Morning,Consumption,3243,06:30,07:00,49.90,official_observed_reference,e5958ec6370e3c7bff8c69e580bead0b79729eedb8173cc021a2d9a129a57049
2024-10-19,minimum,Night,Generation,543,05:00,05:30,50.03,official_observed_reference,e5958ec6370e3c7bff8c69e580bead0b79729eedb8173cc021a2d9a129a57049
2024-10-19,minimum,Night,Consumption,2897,04:30,05:00,50.02,official_observed_reference,e5958ec6370e3c7bff8c69e580bead0b79729eedb8173cc021a2d9a129a57049
2024-10-19,minimum,Day,Generation,507,12:30,13:00,50.09,official_observed_reference,e5958ec6370e3c7bff8c69e580bead0b79729eedb8173cc021a2d9a129a57049
2024-10-19,minimum,Day,Consumption,3143,09:00,09:30,50.07,official_observed_reference,e5958ec6370e3c7bff8c69e580bead0b79729eedb8173cc021a2d9a129a57049
2024-10-20,maximum,Day,Generation,921,17:30,18:00,49.95,official_observed_reference,103d60a803b8c770c348f70f8ee31959642f8889f6901389d07d67f057387326
2024-10-20,maximum,Day,Consumption,3294,17:30,18:00,49.95,official_observed_reference,103d60a803b8c770c348f70f8ee31959642f8889f6901389d07d67f057387326
2024-10-20,maximum,Evening,Generation,1503,19:30,20:00,50.03,official_observed_reference,103d60a803b8c770c348f70f8ee31959642f8889f6901389d07d67f057387326
2024-10-20,maximum,Evening,Consumption,3945,20:30,21:00,49.91,official_observed_reference,103d60a803b8c770c348f70f8ee31959642f8889f6901389d07d67f057387326
2024-10-20,maximum,Morning,Generation,665,06:30,07:00,49.99,official_observed_reference,103d60a803b8c770c348f70f8ee31959642f8889f6901389d07d67f057387326
2024-10-20,maximum,Morning,Consumption,3105,06:00,06:30,50.03,official_observed_reference,103d60a803b8c770c348f70f8ee31959642f8889f6901389d07d67f057387326
2024-10-20,minimum,Night,Generation,600,04:30,05:00,50.03,official_observed_reference,103d60a803b8c770c348f70f8ee31959642f8889f6901389d07d67f057387326
2024-10-20,minimum,Night,Consumption,2912,03:00,03:30,49.98,official_observed_reference,103d60a803b8c770c348f70f8ee31959642f8889f6901389d07d67f057387326
2024-10-20,minimum,Day,Generation,353,14:00,14:30,50.08,official_observed_reference,103d60a803b8c770c348f70f8ee31959642f8889f6901389d07d67f057387326
2024-10-20,minimum,Day,Consumption,2641,09:30,10:00,50.08,official_observed_reference,103d60a803b8c770c348f70f8ee31959642f8889f6901389d07d67f057387326
2024-10-21,maximum,Day,Generation,1284,17:30,18:00,49.89,official_observed_reference,c2b99597028ecd24fe60d8bb6fa2481f0ec0c759cfe4a80f1c7b0040a92abd4e
2024-10-21,maximum,Day,Consumption,3800,17:30,18:00,49.89,official_observed_reference,c2b99597028ecd24fe60d8bb6fa2481f0ec0c759cfe4a80f1c7b0040a92abd4e
2024-10-21,maximum,Evening,Generation,1607,18:30,19:00,50.05,official_observed_reference,c2b99597028ecd24fe60d8bb6fa2481f0ec0c759cfe4a80f1c7b0040a92abd4e
2024-10-21,maximum,Evening,Consumption,4330,19:00,19:30,50.07,official_observed_reference,c2b99597028ecd24fe60d8bb6fa2481f0ec0c759cfe4a80f1c7b0040a92abd4e
2024-10-21,maximum,Morning,Generation,664,07:00,07:30,49.95,official_observed_reference,c2b99597028ecd24fe60d8bb6fa2481f0ec0c759cfe4a80f1c7b0040a92abd4e
2024-10-21,maximum,Morning,Consumption,3350,07:00,07:30,49.95,official_observed_reference,c2b99597028ecd24fe60d8bb6fa2481f0ec0c759cfe4a80f1c7b0040a92abd4e
2024-10-21,minimum,Night,Generation,500,03:00,03:30,50.00,official_observed_reference,c2b99597028ecd24fe60d8bb6fa2481f0ec0c759cfe4a80f1c7b0040a92abd4e
2024-10-21,minimum,Night,Consumption,2848,04:00,04:30,49.93,official_observed_reference,c2b99597028ecd24fe60d8bb6fa2481f0ec0c759cfe4a80f1c7b0040a92abd4e
2024-10-21,minimum,Day,Generation,569,05:30,06:00,50.04,official_observed_reference,c2b99597028ecd24fe60d8bb6fa2481f0ec0c759cfe4a80f1c7b0040a92abd4e
2024-10-21,minimum,Day,Consumption,3208,09:00,09:30,49.96,official_observed_reference,c2b99597028ecd24fe60d8bb6fa2481f0ec0c759cfe4a80f1c7b0040a92abd4e
2024-10-22,maximum,Day,Generation,1266,17:30,18:00,50.05,official_observed_reference,09e663b761ae50a65d3c5607fb03af734b156933e451f4e9645c1e4f94f9940b
2024-10-22,maximum,Day,Consumption,3829,17:00,17:30,50.07,official_observed_reference,09e663b761ae50a65d3c5607fb03af734b156933e451f4e9645c1e4f94f9940b
2024-10-22,maximum,Evening,Generation,1607,22:00,22:30,50,official_observed_reference,09e663b761ae50a65d3c5607fb03af734b156933e451f4e9645c1e4f94f9940b
2024-10-22,maximum,Evening,Consumption,4341,19:00,19:30,50.14,official_observed_reference,09e663b761ae50a65d3c5607fb03af734b156933e451f4e9645c1e4f94f9940b
2024-10-22,maximum,Morning,Generation,738,06:30,07:00,50.04,official_observed_reference,09e663b761ae50a65d3c5607fb03af734b156933e451f4e9645c1e4f94f9940b
2024-10-22,maximum,Morning,Consumption,3358,06:30,07:00,50.04,official_observed_reference,09e663b761ae50a65d3c5607fb03af734b156933e451f4e9645c1e4f94f9940b
2024-10-22,minimum,Night,Generation,529,05:00,05:30,50.01,official_observed_reference,09e663b761ae50a65d3c5607fb03af734b156933e451f4e9645c1e4f94f9940b
2024-10-22,minimum,Night,Consumption,2916,03:30,04:00,50.05,official_observed_reference,09e663b761ae50a65d3c5607fb03af734b156933e451f4e9645c1e4f94f9940b
2024-10-22,minimum,Day,Generation,456,09:00,09:30,50.02,official_observed_reference,09e663b761ae50a65d3c5607fb03af734b156933e451f4e9645c1e4f94f9940b
2024-10-22,minimum,Day,Consumption,3109,09:00,09:30,50.02,official_observed_reference,09e663b761ae50a65d3c5607fb03af734b156933e451f4e9645c1e4f94f9940b
2024-10-23,maximum,Day,Generation,1359,17:30,18:00,50.06,official_observed_reference,e9016e5f865f1562b9120913d7a10bb095b02d2a540627fc4e2933bdf9115094
2024-10-23,maximum,Day,Consumption,3902,17:00,17:30,50.10,official_observed_reference,e9016e5f865f1562b9120913d7a10bb095b02d2a540627fc4e2933bdf9115094
2024-10-23,maximum,Evening,Generation,1359,17:30,18:00,50.06,official_observed_reference,e9016e5f865f1562b9120913d7a10bb095b02d2a540627fc4e2933bdf9115094
2024-10-23,maximum,Evening,Consumption,4061,18:30,19:00,50.08,official_observed_reference,e9016e5f865f1562b9120913d7a10bb095b02d2a540627fc4e2933bdf9115094
2024-10-23,maximum,Morning,Generation,805,06:30,07:00,50.06,official_observed_reference,e9016e5f865f1562b9120913d7a10bb095b02d2a540627fc4e2933bdf9115094
2024-10-23,maximum,Morning,Consumption,3460,07:00,07:30,50.09,official_observed_reference,e9016e5f865f1562b9120913d7a10bb095b02d2a540627fc4e2933bdf9115094
2024-10-23,minimum,Night,Generation,507,04:00,04:30,49.99,official_observed_reference,e9016e5f865f1562b9120913d7a10bb095b02d2a540627fc4e2933bdf9115094
2024-10-23,minimum,Night,Consumption,2968,03:00,03:30,49.98,official_observed_reference,e9016e5f865f1562b9120913d7a10bb095b02d2a540627fc4e2933bdf9115094
2024-10-23,minimum,Day,Generation,506,11:00,11:30,50.04,official_observed_reference,e9016e5f865f1562b9120913d7a10bb095b02d2a540627fc4e2933bdf9115094
2024-10-23,minimum,Day,Consumption,3124,10:30,11:00,50.02,official_observed_reference,e9016e5f865f1562b9120913d7a10bb095b02d2a540627fc4e2933bdf9115094
2024-10-24,maximum,Day,Generation,1187,17:30,18:00,50.08,official_observed_reference,4c4e0e4dd332bd668722b890759f94f180f3bbb9934f6ecfdd8fb04fd65c575d
2024-10-24,maximum,Day,Consumption,3831,17:30,18:00,50.08,official_observed_reference,4c4e0e4dd332bd668722b890759f94f180f3bbb9934f6ecfdd8fb04fd65c575d
2024-10-24,maximum,Evening,Generation,1535,19:00,19:30,50.06,official_observed_reference,4c4e0e4dd332bd668722b890759f94f180f3bbb9934f6ecfdd8fb04fd65c575d
2024-10-24,maximum,Evening,Consumption,4249,19:00,19:30,50.06,official_observed_reference,4c4e0e4dd332bd668722b890759f94f180f3bbb9934f6ecfdd8fb04fd65c575d
2024-10-24,maximum,Morning,Generation,708,07:00,07:30,49.98,official_observed_reference,4c4e0e4dd332bd668722b890759f94f180f3bbb9934f6ecfdd8fb04fd65c575d
2024-10-24,maximum,Morning,Consumption,3313,06:30,07:00,49.91,official_observed_reference,4c4e0e4dd332bd668722b890759f94f180f3bbb9934f6ecfdd8fb04fd65c575d
