date,station_name_as_reported,generation_mu,month_cumulative_mu,source_daily_average_mu,reported_maximum_output_mw,reported_maximum_output_time,planned_shutdown_reported,forced_shutdown_reported,machines_available_reported,mp_reported,ep_reported,classification,source_sha256
2025-01-27,Kallada,0.2474,5.3439,0.1979,15.4,18,,,2,2,2,official_observed_reference,4935d508edbc30af7e02aba1e10fec42a1683cb8aa83427881cc8de55fbc056f
2025-01-27,Malankara,,2.0153,0.0746,3,20,1,,2,1,1,official_observed_reference,4935d508edbc30af7e02aba1e10fec42a1683cb8aa83427881cc8de55fbc056f
2025-01-27,Maniyar,0.0163,0.5144,0.0191,,,,,3,,1,official_observed_reference,4935d508edbc30af7e02aba1e10fec42a1683cb8aa83427881cc8de55fbc056f
2025-01-27,Kuthungal,0.0334,1.4364,0.0532,7.4,22,,,3,,1,official_observed_reference,4935d508edbc30af7e02aba1e10fec42a1683cb8aa83427881cc8de55fbc056f
2025-01-27,PES-Pallivasal,0.506,9.673,0.3583,,,,,2,2,2,official_observed_reference,4935d508edbc30af7e02aba1e10fec42a1683cb8aa83427881cc8de55fbc056f
2025-01-28,Idukki,4.467,156.024,5.5723,530,8,1,,5,5,5,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Sabarigiri,2.4779,67.6163,2.4149,325.6,8,,,6,6,6,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Idamalayar,1.3278,28.0951,1.0034,72.4,8,,,2,2,2,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Sholayar,0.8942,16.7816,0.5993,54.4,7,,,3,3,3,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Pallivasal,0.1169,5.8999,0.2107,20.6,16,,2,4,1,4,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Kuttiadi,1.3798,35.8105,1.2789,194.2,19,1,,5,3,5,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Panniar,0.2712,10.018,0.3578,16.2,,1,,1,1,1,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Neriamangalam,0.4927,13.327,0.476,60.8,18,1,,3,3,3,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Lower Periyar,0.47,15.823,0.5651,148,19,,,3,,3,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,"Poringalkuthu, PLBE",0.165,4.9635,0.1773,42.84,19,1,,5,2,1,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Sengulam,0.4472,7.6303,0.2725,38.4,21,1,,3,3,3,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Kakkad,0.3789,10.7097,0.3825,35.62,20,,,2,1,2,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Kallada,0.248,5.5919,0.1997,15.4,5,,,2,2,2,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Malankara,0.0405,2.0558,0.0734,2.4,19,1,,2,1,1,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Maniyar,0.0179,0.5322,0.019,,,,,3,,1,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,Kuthungal,0.0355,1.4719,0.0526,7.4,18,,,3,,1,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-28,PES-Pallivasal,0.604,10.277,0.367,,,,,2,2,2,official_observed_reference,65db775b192d706c54d87af5a43cd0e2d8ed8f1e6375aa99a6bdf7ae0a3f637b
2025-01-29,Idukki,4.553,160.577,5.5371,600,18,1,,5,5,5,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Sabarigiri,2.2375,69.8538,2.4088,235,19,2,,4,4,4,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Idamalayar,1.0107,29.1058,1.0036,70,6,1,,1,2,1,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Sholayar,0.7452,17.5268,0.6044,54.4,18,,,3,3,3,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Pallivasal,0.1416,6.0415,0.2083,20.4,16,,2,4,1,4,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Kuttiadi,1.6304,37.4409,1.2911,191.6,18,1,,5,4,5,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Panniar,0.2469,10.2649,0.354,16.2,,1,,1,1,1,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Neriamangalam,0.5727,13.8997,0.4793,60.6,7,1,,3,3,3,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Lower Periyar,0.536,16.359,0.5641,162,19,,,3,,3,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,"Poringalkuthu, PLBE",0.1942,5.1577,0.1779,42.8,18,1,,5,1,5,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Sengulam,0.4527,8.083,0.2787,39,20,1,,3,3,3,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Kakkad,0.3483,11.058,0.3813,35.34,19,,,2,1,2,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Kallada,0.2478,5.8397,0.2014,15.2,6,,,2,2,2,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Malankara,0.0519,2.1077,0.0727,3,21,1,,2,1,1,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Maniyar,0.0103,0.5425,0.0187,,,,,3,,,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,Kuthungal,0.0289,1.5008,0.0518,7.2,20,,,3,,1,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-29,PES-Pallivasal,0.696,10.973,0.3784,,,,,2,2,2,official_observed_reference,3dd8614fe03f3292c84d56564aea79ccce229739ff10159e3b2dedd04cb9d6e1
2025-01-30,Idukki,5.908,166.485,5.5495,612,19,1,,5,5,5,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Sabarigiri,2.1875,72.0413,2.4014,225,7,2,,4,4,4,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Idamalayar,0.7979,29.9037,0.9968,71.6,21,1,,1,1,1,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Sholayar,0.8995,18.4263,0.6142,54.6,8,,,3,3,3,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Pallivasal,0.1394,6.1809,0.206,20.4,16,,2,4,1,4,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Kuttiadi,2.0215,39.4624,1.3154,195.6,22,1,,5,5,5,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Panniar,0.2795,10.5444,0.3515,16.2,,1,,1,1,1,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Neriamangalam,0.5778,14.4775,0.4826,60.8,8,1,,3,3,3,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Lower Periyar,0.817,17.176,0.5725,158,19,,,3,3,3,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,"Poringalkuthu, PLBE",0.2451,5.4028,0.1801,43.04,8,1,,5,4,5,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Sengulam,0.4785,8.5615,0.2854,38.2,20,1,,3,3,3,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Kakkad,0.3344,11.3923,0.3797,35.32,18,,,2,1,2,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Kallada,0.2443,6.084,0.2028,15.2,5,,,2,2,2,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Malankara,0.0549,2.1626,0.0721,3,19,1,,2,1,1,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Maniyar,0.011,0.5534,0.0184,,,,,3,,1,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,Kuthungal,0.0303,1.5311,0.051,7.4,18,,,3,,1,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-30,PES-Pallivasal,0.628,11.601,0.3867,,,,,2,2,2,official_observed_reference,6dbef6d7b0507c32505f1ff5b7c97a72b5b82be29150a444241ca07bed25867b
2025-01-31,Idukki,6.658,173.143,5.5853,604,7,1,,5,5,5,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Sabarigiri,2.8675,74.9088,2.4164,235,21,2,,4,4,4,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Idamalayar,1.0682,30.9719,0.9991,71.6,20,,,2,2,2,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Sholayar,0.9524,19.3787,0.6251,54.6,8,,,3,3,3,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Pallivasal,0.2118,6.3927,0.2062,20.4,17,,2,4,1,4,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Kuttiadi,2.163,41.6254,1.3428,196.2,9,1,,5,5,5,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Panniar,0.3209,10.8653,0.3505,16.2,,1,,1,1,1,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Neriamangalam,0.8014,15.2789,0.4929,63.8,6,1,,3,3,3,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Lower Periyar,0.769,17.945,0.5789,158,18,,,3,2,3,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,"Poringalkuthu, PLBE",0.1992,5.602,0.1807,34.04,8,2,,4,3,4,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Sengulam,0.5149,9.0764,0.2928,38.4,20,1,,3,3,3,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Kakkad,0.4019,11.7942,0.3805,35.7,18,,,2,1,2,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Kallada,0.2473,6.3313,0.2042,15.2,5,,,2,2,2,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Malankara,0.0698,2.2324,0.072,4.8,23,1,,2,1,1,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Maniyar,0.0179,0.5713,0.0184,,,,,3,,1,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,Kuthungal,0.0308,1.5619,0.0504,7.2,18,,,3,,1,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-01-31,PES-Pallivasal,0.488,12.089,0.39,,,,,2,2,2,official_observed_reference,b9884015e4a58f3634c5c4625644d1eb2565dda350b4f0338107a2e70e0c1550
2025-02-01,Idukki,6.363,6.363,6.363,614,19,1,,5,5,5,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Sabarigiri,2.5042,2.5042,2.5042,221.6,22,2,,4,4,3,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Idamalayar,1.1436,1.1436,1.1436,71.6,17,,,2,2,2,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Sholayar,0.6929,0.6929,0.6929,54.4,18,,,3,3,3,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Pallivasal,0.2376,0.2376,0.2376,19.6,17,,2,4,3,4,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Kuttiadi,1.5342,1.5342,1.5342,193,18,1,,5,5,5,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Panniar,0.388,0.388,0.388,16.2,,1,,1,1,1,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Neriamangalam,0.5544,0.5544,0.5544,60.6,7,1,,3,3,3,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Lower Periyar,0.7,0.7,0.7,160,19,,,3,2,3,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,"Poringalkuthu, PLBE",0.2978,0.2978,0.2978,43.18,17,2,,4,3,4,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Sengulam,0.289,0.289,0.289,38.4,18,1,,3,,3,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Kakkad,0.3769,0.3769,0.3769,35.12,18,,,2,,2,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Kallada,0.2486,0.2486,0.2486,15.6,17,,,2,2,2,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Malankara,0.1032,0.1032,0.1032,5.1,4,1,,2,2,2,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Maniyar,0.0182,0.0182,0.0182,,,,,3,,1,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,Kuthungal,0.0298,0.0298,0.0298,7.4,19,,,3,,1,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-01,PES-Pallivasal,0.47,0.47,0.47,,,,,2,2,2,official_observed_reference,be7076a6eda52c7d9e0ed94013ae91ce1340a4035b1db18df71cbe2237f21c63
2025-02-02,Idukki,3.863,10.226,5.113,534,19,1,,5,,5,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Sabarigiri,1.9443,4.4485,2.2243,226,22,2,,4,,4,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Idamalayar,1.0041,2.1477,1.0739,72.6,7,,,2,2,2,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Sholayar,0.7549,1.4478,0.7239,54.4,19,,,3,2,3,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Pallivasal,0.1658,0.4034,0.2017,20.6,19,,2,4,1,4,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Kuttiadi,1.6038,3.138,1.569,198.6,22,1,,5,5,5,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Panniar,0.3876,0.7756,0.3878,31.8,17,1,,1,1,2,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Neriamangalam,0.372,0.9264,0.4632,60.4,21,1,,3,,3,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Lower Periyar,0.342,1.042,0.521,160,19,,,3,,3,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,"Poringalkuthu, PLBE",0.2986,0.5964,0.2982,43,19,2,,4,1,4,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Sengulam,0.3275,0.6165,0.3083,38.4,20,1,,3,1,3,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Kakkad,0.2899,0.6668,0.3334,24.68,,,,2,,1,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Kallada,0.2247,0.4733,0.2367,16.4,4,,,2,,2,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Malankara,0.0904,0.1936,0.0968,4.35,,1,,2,2,2,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Maniyar,0.0019,0.0201,0.0101,,,,,3,,,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,Kuthungal,0.0301,0.0599,0.03,7.2,21,,,3,,1,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-02,PES-Pallivasal,0.453,0.923,0.4615,,,,,2,,2,official_observed_reference,45fe41a541fcc0af9a1a14374cafecaa824fae3a03302c4c947bdbcc0134fb9f
2025-02-03,Idukki,5.515,15.741,5.247,486,19,1,,5,4,4,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Sabarigiri,3.8299,8.2784,2.7595,326.4,19,,,6,5,6,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Idamalayar,1.154,3.3017,1.1006,72.4,16,,,2,2,2,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Sholayar,0.8084,2.2562,0.7521,54.4,17,,,3,2,3,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Pallivasal,0.128,0.5314,0.1771,20.4,18,,2,4,1,3,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Kuttiadi,1.7359,4.8739,1.6246,194.6,19,1,,5,3,5,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Panniar,0.4987,1.2743,0.4248,31.8,18,,,2,1,2,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Neriamangalam,0.5104,1.4368,0.4789,60.6,19,1,,3,1,3,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Lower Periyar,0.489,1.531,0.5103,104,18,,,3,,2,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,"Poringalkuthu, PLBE",0.4477,1.044,0.348,43.1,18,2,,4,2,4,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Sengulam,0.295,0.9115,0.3038,25.2,7,1,,3,2,3,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Kakkad,0.5123,1.1791,0.393,36.4,7,,,2,2,2,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Kallada,0.2655,0.7388,0.2463,15.4,5,,,2,2,2,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Malankara,0.0726,0.2662,0.0887,3.75,,1,,2,2,2,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Maniyar,0.0267,0.0468,0.0156,,,,,3,,1,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,Kuthungal,0.0293,0.0892,0.0297,7.2,19,,,3,,1,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-03,PES-Pallivasal,0.471,1.394,0.4647,,,,,2,2,2,official_observed_reference,940c4de26fa6f2be55ac6f51c080b103781b6f7ef0eddfd07e1ce2444d237fe1
2025-02-04,Idukki,5.664,21.405,5.3513,722,18,,,6,4,6,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Sabarigiri,3.0964,11.3748,2.8437,332.2,18,,,6,6,6,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Idamalayar,0.9038,4.2055,1.0514,70.4,,,,2,2,2,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Sholayar,0.8244,3.0806,0.7702,54.6,21,,,3,3,3,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Pallivasal,0.1314,0.6628,0.1657,18.8,17,,2,4,1,4,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Kuttiadi,1.4916,6.3655,1.5914,194.2,18,1,,5,5,5,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Panniar,0.3844,1.6587,0.4147,32.2,17,,,2,2,2,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Neriamangalam,0.7884,2.2252,0.5563,61.2,20,1,,3,3,3,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Lower Periyar,0.974,2.505,0.6263,160,18,,,3,2,3,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,"Poringalkuthu, PLBE",0.4349,1.4789,0.3697,43.24,8,2,,4,4,4,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Sengulam,0.3475,1.259,0.3148,38.6,19,1,,3,2,3,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Kakkad,0.5067,1.6858,0.4214,36,,,,2,2,2,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Kallada,0.2471,0.9859,0.2465,15.4,17,,,2,2,2,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Malankara,0.0635,0.3297,0.0824,3.15,2,1,,2,2,2,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Maniyar,0.0335,0.0803,0.0201,,,,,3,1,1,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,Kuthungal,0.0265,0.1157,0.0289,7.2,19,,,3,,1,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-04,PES-Pallivasal,0.417,1.811,0.4528,,,,,2,2,2,official_observed_reference,691ac4eda7207547bb0e873079b51cacb9f674d53f35297e266cdf1109f225e2
2025-02-05,Idukki,7.627,29.032,5.8064,728,18,,,6,6,6,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Sabarigiri,2.9207,14.2955,2.8591,326,8,,,6,6,5,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Idamalayar,1.1049,5.3104,1.0621,70.4,8,,,2,2,2,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Sholayar,0.7314,3.812,0.7624,54.4,9,,,3,3,3,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Pallivasal,0.1946,0.8574,0.1715,20.4,8,,2,4,4,1,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Kuttiadi,1.3264,7.6919,1.5384,196.8,18,1,,5,5,5,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
2025-02-05,Panniar,0.3054,1.9641,0.3928,31.8,1,,,2,2,1,official_observed_reference,961d2b1367a4c56ef56f8e042dfded38a81e268207e6d204b5b05f659a33f8f8
