date,interface_name_as_reported,import_mu,month_cumulative_mu,source_daily_average_mu,classification,source_sha256
2024-10-23,400KV NORTH TRSR,4.675,109.1523,4.7458,official_observed_reference,fa21aed2fc027619240a47ff5ed95c93a1f8c0457367c93831b329407bfac128
2024-10-23,400KV TVM,8.686,193.376,,official_observed_reference,fa21aed2fc027619240a47ff5ed95c93a1f8c0457367c93831b329407bfac128
2024-10-23,220KV_KNPA+SBGR +PVUD+EDMN,11.174,252.27,10.9683,official_observed_reference,fa21aed2fc027619240a47ff5ed95c93a1f8c0457367c93831b329407bfac128
2024-10-23,110KV_MJSM +PRSLA,0.6347,14.4103,,official_observed_reference,fa21aed2fc027619240a47ff5ed95c93a1f8c0457367c93831b329407bfac128
2024-10-24,400KV MDKA,5.849,150.561,6.2734,official_observed_reference,9b7eecfb01a9e6e1fc99d79496e1d3a062fdc32eecb5a880dd84791fd19bc59e
2024-10-24,400KV PKKD,6.755,153.092,,official_observed_reference,9b7eecfb01a9e6e1fc99d79496e1d3a062fdc32eecb5a880dd84791fd19bc59e
2024-10-24,400KV KOCHI+KOTTAYAM,11.819,292.723,12.1968,official_observed_reference,9b7eecfb01a9e6e1fc99d79496e1d3a062fdc32eecb5a880dd84791fd19bc59e
2024-10-24,400KV KOZHKOD,13.397,298.832,,official_observed_reference,9b7eecfb01a9e6e1fc99d79496e1d3a062fdc32eecb5a880dd84791fd19bc59e
2024-10-24,400KV NORTH TRSR,4.4368,113.5891,4.7329,official_observed_reference,9b7eecfb01a9e6e1fc99d79496e1d3a062fdc32eecb5a880dd84791fd19bc59e
2024-10-24,400KV TVM,8.534,201.91,,official_observed_reference,9b7eecfb01a9e6e1fc99d79496e1d3a062fdc32eecb5a880dd84791fd19bc59e
2024-10-24,220KV_KNPA+SBGR +PVUD+EDMN,10.9963,263.2663,10.9694,official_observed_reference,9b7eecfb01a9e6e1fc99d79496e1d3a062fdc32eecb5a880dd84791fd19bc59e
2024-10-24,110KV_MJSM +PRSLA,0.6564,15.0668,,official_observed_reference,9b7eecfb01a9e6e1fc99d79496e1d3a062fdc32eecb5a880dd84791fd19bc59e
2024-10-25,400KV MDKA,5.731,156.292,6.2517,official_observed_reference,b26cf58d35435e6e1e05ee12cb00ffe7103863ae07de30046d9f735407d2ef84
2024-10-25,400KV PKKD,6.66,159.752,,official_observed_reference,b26cf58d35435e6e1e05ee12cb00ffe7103863ae07de30046d9f735407d2ef84
2024-10-25,400KV KOCHI+KOTTAYAM,12.197,304.92,12.1968,official_observed_reference,b26cf58d35435e6e1e05ee12cb00ffe7103863ae07de30046d9f735407d2ef84
2024-10-25,400KV KOZHKOD,12.621,311.453,,official_observed_reference,b26cf58d35435e6e1e05ee12cb00ffe7103863ae07de30046d9f735407d2ef84
2024-10-25,400KV NORTH TRSR,4.7572,118.3463,4.7339,official_observed_reference,b26cf58d35435e6e1e05ee12cb00ffe7103863ae07de30046d9f735407d2ef84
2024-10-25,400KV TVM,8.546,210.456,,official_observed_reference,b26cf58d35435e6e1e05ee12cb00ffe7103863ae07de30046d9f735407d2ef84
2024-10-25,220KV_KNPA+SBGR +PVUD+EDMN,10.7562,274.0225,10.9609,official_observed_reference,b26cf58d35435e6e1e05ee12cb00ffe7103863ae07de30046d9f735407d2ef84
2024-10-25,110KV_MJSM +PRSLA,0.6437,15.7104,,official_observed_reference,b26cf58d35435e6e1e05ee12cb00ffe7103863ae07de30046d9f735407d2ef84
2024-10-27,400KV MDKA,5.426,167.802,6.2149,official_observed_reference,3f662f78a8e43ec4d5ab2bb2f38d92af961320a258b1b81dda1258dbb06ec1ae
2024-10-27,400KV PKKD,5.838,171.989,,official_observed_reference,3f662f78a8e43ec4d5ab2bb2f38d92af961320a258b1b81dda1258dbb06ec1ae
2024-10-27,400KV KOCHI+KOTTAYAM,10.087,326.715,12.1006,official_observed_reference,3f662f78a8e43ec4d5ab2bb2f38d92af961320a258b1b81dda1258dbb06ec1ae
2024-10-27,400KV KOZHKOD,11.737,335.866,,official_observed_reference,3f662f78a8e43ec4d5ab2bb2f38d92af961320a258b1b81dda1258dbb06ec1ae
2024-10-27,400KV NORTH TRSR,4.646,127.4066,4.7188,official_observed_reference,3f662f78a8e43ec4d5ab2bb2f38d92af961320a258b1b81dda1258dbb06ec1ae
2024-10-27,400KV TVM,7.652,226.314,,official_observed_reference,3f662f78a8e43ec4d5ab2bb2f38d92af961320a258b1b81dda1258dbb06ec1ae
2024-10-27,220KV_KNPA+SBGR +PVUD+EDMN,10.2898,295.5042,10.9446,official_observed_reference,3f662f78a8e43ec4d5ab2bb2f38d92af961320a258b1b81dda1258dbb06ec1ae
2024-10-27,110KV_MJSM +PRSLA,0.6177,16.9266,,official_observed_reference,3f662f78a8e43ec4d5ab2bb2f38d92af961320a258b1b81dda1258dbb06ec1ae
2024-10-28,400KV MDKA,5.729,173.531,6.1975,official_observed_reference,b284e7ce4e42d5f2c952567733592fa24c353e77adeaa379ae7c13149b52b3d4
2024-10-28,400KV PKKD,6.681,178.67,,official_observed_reference,b284e7ce4e42d5f2c952567733592fa24c353e77adeaa379ae7c13149b52b3d4
2024-10-28,400KV KOCHI+KOTTAYAM,11.607,338.322,12.0829,official_observed_reference,b284e7ce4e42d5f2c952567733592fa24c353e77adeaa379ae7c13149b52b3d4
2024-10-28,400KV KOZHKOD,11.894,347.76,,official_observed_reference,b284e7ce4e42d5f2c952567733592fa24c353e77adeaa379ae7c13149b52b3d4
2024-10-28,400KV NORTH TRSR,4.7579,132.1644,4.7202,official_observed_reference,b284e7ce4e42d5f2c952567733592fa24c353e77adeaa379ae7c13149b52b3d4
2024-10-28,400KV TVM,8.712,235.026,,official_observed_reference,b284e7ce4e42d5f2c952567733592fa24c353e77adeaa379ae7c13149b52b3d4
2024-10-28,220KV_KNPA+SBGR +PVUD+EDMN,11.5193,307.0235,10.9651,official_observed_reference,b284e7ce4e42d5f2c952567733592fa24c353e77adeaa379ae7c13149b52b3d4
2024-10-28,110KV_MJSM +PRSLA,0.6464,17.573,,official_observed_reference,b284e7ce4e42d5f2c952567733592fa24c353e77adeaa379ae7c13149b52b3d4
2024-10-29,400KV MDKA,6.564,180.095,6.2102,official_observed_reference,0136abd5c0796ed7effb54e4c8f8972cf78522fa0d164e2a3f51a84ab80cc407
2024-10-29,400KV PKKD,6.043,184.713,,official_observed_reference,0136abd5c0796ed7effb54e4c8f8972cf78522fa0d164e2a3f51a84ab80cc407
2024-10-29,400KV KOCHI+KOTTAYAM,11.849,350.171,12.0749,official_observed_reference,0136abd5c0796ed7effb54e4c8f8972cf78522fa0d164e2a3f51a84ab80cc407
2024-10-29,400KV KOZHKOD,12.353,360.113,,official_observed_reference,0136abd5c0796ed7effb54e4c8f8972cf78522fa0d164e2a3f51a84ab80cc407
2024-10-29,400KV NORTH TRSR,4.905,137.0695,4.7265,official_observed_reference,0136abd5c0796ed7effb54e4c8f8972cf78522fa0d164e2a3f51a84ab80cc407
2024-10-29,400KV TVM,8.678,243.704,,official_observed_reference,0136abd5c0796ed7effb54e4c8f8972cf78522fa0d164e2a3f51a84ab80cc407
2024-10-29,220KV_KNPA+SBGR +PVUD+EDMN,10.8752,317.8988,10.962,official_observed_reference,0136abd5c0796ed7effb54e4c8f8972cf78522fa0d164e2a3f51a84ab80cc407
2024-10-29,110KV_MJSM +PRSLA,0.6286,18.2016,,official_observed_reference,0136abd5c0796ed7effb54e4c8f8972cf78522fa0d164e2a3f51a84ab80cc407
2024-10-30,400KV MDKA,6.748,186.843,6.2281,official_observed_reference,97fdd8f16145ccf5e3fc915496b9cb2e203a450ffee822123c9c3d2c915ad60c
2024-10-30,400KV PKKD,6.464,191.177,,official_observed_reference,97fdd8f16145ccf5e3fc915496b9cb2e203a450ffee822123c9c3d2c915ad60c
2024-10-30,400KV KOCHI+KOTTAYAM,12.451,362.622,12.0874,official_observed_reference,97fdd8f16145ccf5e3fc915496b9cb2e203a450ffee822123c9c3d2c915ad60c
2024-10-30,400KV KOZHKOD,12.461,372.574,,official_observed_reference,97fdd8f16145ccf5e3fc915496b9cb2e203a450ffee822123c9c3d2c915ad60c
2024-10-30,400KV NORTH TRSR,5.063,142.1325,4.7377,official_observed_reference,97fdd8f16145ccf5e3fc915496b9cb2e203a450ffee822123c9c3d2c915ad60c
2024-10-30,400KV TVM,8.555,252.259,,official_observed_reference,97fdd8f16145ccf5e3fc915496b9cb2e203a450ffee822123c9c3d2c915ad60c
2024-10-30,220KV_KNPA+SBGR +PVUD+EDMN,9.9178,327.8166,10.9272,official_observed_reference,97fdd8f16145ccf5e3fc915496b9cb2e203a450ffee822123c9c3d2c915ad60c
2024-10-30,110KV_MJSM +PRSLA,0.6697,18.8714,,official_observed_reference,97fdd8f16145ccf5e3fc915496b9cb2e203a450ffee822123c9c3d2c915ad60c
2024-10-31,400KV MDKA,6.812,193.655,6.2469,official_observed_reference,362867f9a75b5372bd4b535572789abb470c6567a915141aec839b77d6fcfde3
2024-10-31,400KV PKKD,5.986,197.163,,official_observed_reference,362867f9a75b5372bd4b535572789abb470c6567a915141aec839b77d6fcfde3
2024-10-31,400KV KOCHI+KOTTAYAM,12.529,375.151,12.1016,official_observed_reference,362867f9a75b5372bd4b535572789abb470c6567a915141aec839b77d6fcfde3
2024-10-31,400KV KOZHKOD,12.888,385.462,,official_observed_reference,362867f9a75b5372bd4b535572789abb470c6567a915141aec839b77d6fcfde3
2024-10-31,400KV NORTH TRSR,5.356,147.4885,4.7577,official_observed_reference,362867f9a75b5372bd4b535572789abb470c6567a915141aec839b77d6fcfde3
2024-10-31,400KV TVM,8.467,260.726,,official_observed_reference,362867f9a75b5372bd4b535572789abb470c6567a915141aec839b77d6fcfde3
2024-10-31,220KV_KNPA+SBGR +PVUD+EDMN,11.7025,339.5191,10.9522,official_observed_reference,362867f9a75b5372bd4b535572789abb470c6567a915141aec839b77d6fcfde3
2024-10-31,110KV_MJSM +PRSLA,0.6704,19.5418,,official_observed_reference,362867f9a75b5372bd4b535572789abb470c6567a915141aec839b77d6fcfde3
2024-11-01,400KV MDKA,7.716,7.716,7.716,official_observed_reference,fb1ee6ae5d23e60b84fb34636eef58691cdcf8d7ef1dd510b2b8465fe310050c
2024-11-01,400KV PKKD,5.287,5.287,,official_observed_reference,fb1ee6ae5d23e60b84fb34636eef58691cdcf8d7ef1dd510b2b8465fe310050c
2024-11-01,400KV KOCHI+KOTTAYAM,13.546,13.546,13.546,official_observed_reference,fb1ee6ae5d23e60b84fb34636eef58691cdcf8d7ef1dd510b2b8465fe310050c
2024-11-01,400KV KOZHKOD,13.854,13.854,,official_observed_reference,fb1ee6ae5d23e60b84fb34636eef58691cdcf8d7ef1dd510b2b8465fe310050c
2024-11-01,400KV NORTH TRSR,5.2749,5.2749,5.2749,official_observed_reference,fb1ee6ae5d23e60b84fb34636eef58691cdcf8d7ef1dd510b2b8465fe310050c
2024-11-01,400KV TVM,8.446,8.446,,official_observed_reference,fb1ee6ae5d23e60b84fb34636eef58691cdcf8d7ef1dd510b2b8465fe310050c
2024-11-01,220KV_KNPA+SBGR +PVUD+EDMN,11.5664,11.5664,11.5664,official_observed_reference,fb1ee6ae5d23e60b84fb34636eef58691cdcf8d7ef1dd510b2b8465fe310050c
2024-11-01,110KV_MJSM +PRSLA,0.6973,0.6973,,official_observed_reference,fb1ee6ae5d23e60b84fb34636eef58691cdcf8d7ef1dd510b2b8465fe310050c
2024-11-02,400KV MDKA,7.612,15.328,7.664,official_observed_reference,a916a6e8177ae5a63098dd8078ab9510ea0019f24ecf87103dc192898eb5f0c1
2024-11-02,400KV PKKD,5.479,10.766,,official_observed_reference,a916a6e8177ae5a63098dd8078ab9510ea0019f24ecf87103dc192898eb5f0c1
2024-11-02,400KV KOCHI+KOTTAYAM,13.574,27.12,13.56,official_observed_reference,a916a6e8177ae5a63098dd8078ab9510ea0019f24ecf87103dc192898eb5f0c1
2024-11-02,400KV KOZHKOD,13.385,27.239,,official_observed_reference,a916a6e8177ae5a63098dd8078ab9510ea0019f24ecf87103dc192898eb5f0c1
2024-11-02,400KV NORTH TRSR,4.9901,10.265,5.1325,official_observed_reference,a916a6e8177ae5a63098dd8078ab9510ea0019f24ecf87103dc192898eb5f0c1
2024-11-02,400KV TVM,8.035,16.481,,official_observed_reference,a916a6e8177ae5a63098dd8078ab9510ea0019f24ecf87103dc192898eb5f0c1
2024-11-02,220KV_KNPA+SBGR +PVUD+EDMN,10.4933,22.0597,11.0299,official_observed_reference,a916a6e8177ae5a63098dd8078ab9510ea0019f24ecf87103dc192898eb5f0c1
2024-11-02,110KV_MJSM +PRSLA,0.6797,1.377,,official_observed_reference,a916a6e8177ae5a63098dd8078ab9510ea0019f24ecf87103dc192898eb5f0c1
2024-11-03,400KV MDKA,6.831,22.159,7.3863,official_observed_reference,98a11b5efe01b2ec0be18b5af4e15c30864e32bb9e06f94d275d3f654856b16f
2024-11-03,400KV PKKD,5.095,15.861,,official_observed_reference,98a11b5efe01b2ec0be18b5af4e15c30864e32bb9e06f94d275d3f654856b16f
2024-11-03,400KV KOCHI+KOTTAYAM,10.949,38.069,12.6897,official_observed_reference,98a11b5efe01b2ec0be18b5af4e15c30864e32bb9e06f94d275d3f654856b16f
2024-11-03,400KV KOZHKOD,12.054,39.293,,official_observed_reference,98a11b5efe01b2ec0be18b5af4e15c30864e32bb9e06f94d275d3f654856b16f
2024-11-03,400KV NORTH TRSR,4.7944,15.0594,5.0198,official_observed_reference,98a11b5efe01b2ec0be18b5af4e15c30864e32bb9e06f94d275d3f654856b16f
2024-11-03,400KV TVM,7.356,23.837,,official_observed_reference,98a11b5efe01b2ec0be18b5af4e15c30864e32bb9e06f94d275d3f654856b16f
2024-11-03,220KV_KNPA+SBGR +PVUD+EDMN,9.3236,31.3833,10.4611,official_observed_reference,98a11b5efe01b2ec0be18b5af4e15c30864e32bb9e06f94d275d3f654856b16f
2024-11-03,110KV_MJSM +PRSLA,0.633,2.0099,,official_observed_reference,98a11b5efe01b2ec0be18b5af4e15c30864e32bb9e06f94d275d3f654856b16f
2024-11-04,400KV MDKA,7.351,29.51,7.3775,official_observed_reference,e95efb4e72a4bed9f10a6d98ddcbdfcecdd441db6ba77926e5579114b6bef88d
2024-11-04,400KV PKKD,5.124,20.985,,official_observed_reference,e95efb4e72a4bed9f10a6d98ddcbdfcecdd441db6ba77926e5579114b6bef88d
2024-11-04,400KV KOCHI+KOTTAYAM,12.541,50.61,12.6525,official_observed_reference,e95efb4e72a4bed9f10a6d98ddcbdfcecdd441db6ba77926e5579114b6bef88d
2024-11-04,400KV KOZHKOD,13.385,52.678,,official_observed_reference,e95efb4e72a4bed9f10a6d98ddcbdfcecdd441db6ba77926e5579114b6bef88d
2024-11-04,400KV NORTH TRSR,4.9094,19.9688,4.9922,official_observed_reference,e95efb4e72a4bed9f10a6d98ddcbdfcecdd441db6ba77926e5579114b6bef88d
2024-11-04,400KV TVM,8.149,31.986,,official_observed_reference,e95efb4e72a4bed9f10a6d98ddcbdfcecdd441db6ba77926e5579114b6bef88d
2024-11-04,220KV_KNPA+SBGR +PVUD+EDMN,9.8163,41.1997,10.2999,official_observed_reference,e95efb4e72a4bed9f10a6d98ddcbdfcecdd441db6ba77926e5579114b6bef88d
2024-11-04,110KV_MJSM +PRSLA,0.6181,2.6281,,official_observed_reference,e95efb4e72a4bed9f10a6d98ddcbdfcecdd441db6ba77926e5579114b6bef88d
2024-11-05,400KV MDKA,7.418,36.928,7.3856,official_observed_reference,452d25c1d101836b74eca1917550edf3ecd8d5d5c74896a05ccf04666eb94dc0
2024-11-05,400KV PKKD,5.27,26.255,,official_observed_reference,452d25c1d101836b74eca1917550edf3ecd8d5d5c74896a05ccf04666eb94dc0
2024-11-05,400KV KOCHI+KOTTAYAM,12.147,62.757,12.5514,official_observed_reference,452d25c1d101836b74eca1917550edf3ecd8d5d5c74896a05ccf04666eb94dc0
2024-11-05,400KV KOZHKOD,13.392,66.07,,official_observed_reference,452d25c1d101836b74eca1917550edf3ecd8d5d5c74896a05ccf04666eb94dc0
2024-11-05,400KV NORTH TRSR,5.0499,25.0187,5.0037,official_observed_reference,452d25c1d101836b74eca1917550edf3ecd8d5d5c74896a05ccf04666eb94dc0
2024-11-05,400KV TVM,8.004,39.99,,official_observed_reference,452d25c1d101836b74eca1917550edf3ecd8d5d5c74896a05ccf04666eb94dc0
2024-11-05,220KV_KNPA+SBGR +PVUD+EDMN,9.5363,50.7359,10.1472,official_observed_reference,452d25c1d101836b74eca1917550edf3ecd8d5d5c74896a05ccf04666eb94dc0
2024-11-05,110KV_MJSM +PRSLA,0.5089,3.137,,official_observed_reference,452d25c1d101836b74eca1917550edf3ecd8d5d5c74896a05ccf04666eb94dc0
2024-11-06,400KV MDKA,7.792,44.72,7.4533,official_observed_reference,1a20e1fb1fce675fbb9afa03f7a80ce770ac9ccb142fe55a2df2ebb60bcbfac0
2024-11-06,400KV PKKD,5.598,31.853,,official_observed_reference,1a20e1fb1fce675fbb9afa03f7a80ce770ac9ccb142fe55a2df2ebb60bcbfac0
2024-11-06,400KV KOCHI+KOTTAYAM,12.781,75.538,12.5897,official_observed_reference,1a20e1fb1fce675fbb9afa03f7a80ce770ac9ccb142fe55a2df2ebb60bcbfac0
2024-11-06,400KV KOZHKOD,13.508,79.578,,official_observed_reference,1a20e1fb1fce675fbb9afa03f7a80ce770ac9ccb142fe55a2df2ebb60bcbfac0
2024-11-06,400KV NORTH TRSR,4.8957,29.9143,4.9857,official_observed_reference,1a20e1fb1fce675fbb9afa03f7a80ce770ac9ccb142fe55a2df2ebb60bcbfac0
2024-11-06,400KV TVM,8.258,48.248,,official_observed_reference,1a20e1fb1fce675fbb9afa03f7a80ce770ac9ccb142fe55a2df2ebb60bcbfac0
2024-11-06,220KV_KNPA+SBGR +PVUD+EDMN,9.9793,60.7152,10.1192,official_observed_reference,1a20e1fb1fce675fbb9afa03f7a80ce770ac9ccb142fe55a2df2ebb60bcbfac0
2024-11-06,110KV_MJSM +PRSLA,0.6353,3.7723,,official_observed_reference,1a20e1fb1fce675fbb9afa03f7a80ce770ac9ccb142fe55a2df2ebb60bcbfac0
2024-11-07,400KV MDKA,8.445,53.165,7.595,official_observed_reference,7d053215fb9c4968a790d1280528162d8205798a8ed1e1633a095872b0cf1a70
2024-11-07,400KV PKKD,5.854,37.707,,official_observed_reference,7d053215fb9c4968a790d1280528162d8205798a8ed1e1633a095872b0cf1a70
2024-11-07,400KV KOCHI+KOTTAYAM,13.531,89.069,12.7241,official_observed_reference,7d053215fb9c4968a790d1280528162d8205798a8ed1e1633a095872b0cf1a70
2024-11-07,400KV KOZHKOD,13.705,93.283,,official_observed_reference,7d053215fb9c4968a790d1280528162d8205798a8ed1e1633a095872b0cf1a70
2024-11-07,400KV NORTH TRSR,5.1333,35.0476,5.0068,official_observed_reference,7d053215fb9c4968a790d1280528162d8205798a8ed1e1633a095872b0cf1a70
2024-11-07,400KV TVM,8.609,56.857,,official_observed_reference,7d053215fb9c4968a790d1280528162d8205798a8ed1e1633a095872b0cf1a70
2024-11-07,220KV_KNPA+SBGR +PVUD+EDMN,10.0768,70.792,10.1131,official_observed_reference,7d053215fb9c4968a790d1280528162d8205798a8ed1e1633a095872b0cf1a70
2024-11-07,110KV_MJSM +PRSLA,0.6584,4.4306,,official_observed_reference,7d053215fb9c4968a790d1280528162d8205798a8ed1e1633a095872b0cf1a70
2024-11-08,400KV MDKA,7.84,61.005,7.6256,official_observed_reference,59f9264449b34ca764a649758bc9fd1a802156c48a1d69de403e845da4e1b597
2024-11-08,400KV PKKD,7.086,44.793,,official_observed_reference,59f9264449b34ca764a649758bc9fd1a802156c48a1d69de403e845da4e1b597
2024-11-08,400KV KOCHI+KOTTAYAM,14.229,103.298,12.9123,official_observed_reference,59f9264449b34ca764a649758bc9fd1a802156c48a1d69de403e845da4e1b597
2024-11-08,400KV KOZHKOD,14.072,107.355,,official_observed_reference,59f9264449b34ca764a649758bc9fd1a802156c48a1d69de403e845da4e1b597
2024-11-08,400KV NORTH TRSR,5.0759,40.1235,5.0154,official_observed_reference,59f9264449b34ca764a649758bc9fd1a802156c48a1d69de403e845da4e1b597
2024-11-08,400KV TVM,8.204,65.061,,official_observed_reference,59f9264449b34ca764a649758bc9fd1a802156c48a1d69de403e845da4e1b597
2024-11-08,220KV_KNPA+SBGR +PVUD+EDMN,9.7791,80.5711,10.0714,official_observed_reference,59f9264449b34ca764a649758bc9fd1a802156c48a1d69de403e845da4e1b597
2024-11-08,110KV_MJSM +PRSLA,0.6579,5.0886,,official_observed_reference,59f9264449b34ca764a649758bc9fd1a802156c48a1d69de403e845da4e1b597
2024-11-09,400KV MDKA,7.524,68.529,7.6143,official_observed_reference,0b016fb1226c7bd38de7ac335a977dfcbb9285f89ca14e0cd8bd44f08b5a3bc8
2024-11-09,400KV PKKD,7.12,51.913,,official_observed_reference,0b016fb1226c7bd38de7ac335a977dfcbb9285f89ca14e0cd8bd44f08b5a3bc8
2024-11-09,400KV KOCHI+KOTTAYAM,11.855,115.153,12.7948,official_observed_reference,0b016fb1226c7bd38de7ac335a977dfcbb9285f89ca14e0cd8bd44f08b5a3bc8
2024-11-09,400KV KOZHKOD,13.76,121.115,,official_observed_reference,0b016fb1226c7bd38de7ac335a977dfcbb9285f89ca14e0cd8bd44f08b5a3bc8
2024-11-09,400KV NORTH TRSR,5.0416,45.1651,5.0183,official_observed_reference,0b016fb1226c7bd38de7ac335a977dfcbb9285f89ca14e0cd8bd44f08b5a3bc8
2024-11-09,400KV TVM,8.179,73.24,,official_observed_reference,0b016fb1226c7bd38de7ac335a977dfcbb9285f89ca14e0cd8bd44f08b5a3bc8
2024-11-09,220KV_KNPA+SBGR +PVUD+EDMN,10.5472,91.1183,10.1243,official_observed_reference,0b016fb1226c7bd38de7ac335a977dfcbb9285f89ca14e0cd8bd44f08b5a3bc8
2024-11-09,110KV_MJSM +PRSLA,0.592,5.6806,,official_observed_reference,0b016fb1226c7bd38de7ac335a977dfcbb9285f89ca14e0cd8bd44f08b5a3bc8
2024-11-10,400KV MDKA,6.438,74.967,7.4967,official_observed_reference,3af29d9763607c2642aedd8b38d08af53e500179fe328e6e7c4326de66584046
2024-11-10,400KV PKKD,6.514,58.427,,official_observed_reference,3af29d9763607c2642aedd8b38d08af53e500179fe328e6e7c4326de66584046
2024-11-10,400KV KOCHI+KOTTAYAM,10.052,125.205,12.5205,official_observed_reference,3af29d9763607c2642aedd8b38d08af53e500179fe328e6e7c4326de66584046
2024-11-10,400KV KOZHKOD,11.643,132.758,,official_observed_reference,3af29d9763607c2642aedd8b38d08af53e500179fe328e6e7c4326de66584046
2024-11-10,400KV NORTH TRSR,5.1858,50.3509,5.0351,official_observed_reference,3af29d9763607c2642aedd8b38d08af53e500179fe328e6e7c4326de66584046
2024-11-10,400KV TVM,7.909,81.149,,official_observed_reference,3af29d9763607c2642aedd8b38d08af53e500179fe328e6e7c4326de66584046
2024-11-10,220KV_KNPA+SBGR +PVUD+EDMN,9.8266,100.9449,10.0945,official_observed_reference,3af29d9763607c2642aedd8b38d08af53e500179fe328e6e7c4326de66584046
2024-11-10,110KV_MJSM +PRSLA,0.6423,6.3229,,official_observed_reference,3af29d9763607c2642aedd8b38d08af53e500179fe328e6e7c4326de66584046
2024-11-11,400KV MDKA,6.892,81.859,7.4417,official_observed_reference,5b27512330461e66ff17cca138a50c919da649d6deaec7f75d5bfeb0902bc460
2024-11-11,400KV PKKD,6.938,65.365,,official_observed_reference,5b27512330461e66ff17cca138a50c919da649d6deaec7f75d5bfeb0902bc460
2024-11-11,400KV KOCHI+KOTTAYAM,11.398,136.603,12.4185,official_observed_reference,5b27512330461e66ff17cca138a50c919da649d6deaec7f75d5bfeb0902bc460
2024-11-11,400KV KOZHKOD,12.804,145.562,,official_observed_reference,5b27512330461e66ff17cca138a50c919da649d6deaec7f75d5bfeb0902bc460
2024-11-11,400KV NORTH TRSR,5.2404,55.5913,5.0538,official_observed_reference,5b27512330461e66ff17cca138a50c919da649d6deaec7f75d5bfeb0902bc460
2024-11-11,400KV TVM,8.683,89.832,,official_observed_reference,5b27512330461e66ff17cca138a50c919da649d6deaec7f75d5bfeb0902bc460
2024-11-11,220KV_KNPA+SBGR +PVUD+EDMN,10.783,111.7279,10.1571,official_observed_reference,5b27512330461e66ff17cca138a50c919da649d6deaec7f75d5bfeb0902bc460
2024-11-11,110KV_MJSM +PRSLA,0.6933,7.0162,,official_observed_reference,5b27512330461e66ff17cca138a50c919da649d6deaec7f75d5bfeb0902bc460
2024-11-12,400KV MDKA,6.008,87.867,7.3223,official_observed_reference,ad435dc049483ba98c61c981efd69f08814eee186c5bbe28c8915b9606a63fe9
2024-11-12,400KV PKKD,6.855,72.22,,official_observed_reference,ad435dc049483ba98c61c981efd69f08814eee186c5bbe28c8915b9606a63fe9
2024-11-12,400KV KOCHI+KOTTAYAM,12.517,149.12,12.4267,official_observed_reference,ad435dc049483ba98c61c981efd69f08814eee186c5bbe28c8915b9606a63fe9
2024-11-12,400KV KOZHKOD,14.984,160.546,,official_observed_reference,ad435dc049483ba98c61c981efd69f08814eee186c5bbe28c8915b9606a63fe9
2024-11-12,400KV NORTH TRSR,5.1583,60.7496,5.0625,official_observed_reference,ad435dc049483ba98c61c981efd69f08814eee186c5bbe28c8915b9606a63fe9
2024-11-12,400KV TVM,8.572,98.404,,official_observed_reference,ad435dc049483ba98c61c981efd69f08814eee186c5bbe28c8915b9606a63fe9
2024-11-12,220KV_KNPA+SBGR +PVUD+EDMN,9.9781,121.706,10.1422,official_observed_reference,ad435dc049483ba98c61c981efd69f08814eee186c5bbe28c8915b9606a63fe9
2024-11-12,110KV_MJSM +PRSLA,0.6654,7.6816,,official_observed_reference,ad435dc049483ba98c61c981efd69f08814eee186c5bbe28c8915b9606a63fe9
2024-11-13,400KV MDKA,7.673,95.54,7.3492,official_observed_reference,3385b39b7bedfecc2b35910a5cbb5b2411208350f2456ebec18b1fc4908499eb
2024-11-13,400KV PKKD,6.756,78.976,,official_observed_reference,3385b39b7bedfecc2b35910a5cbb5b2411208350f2456ebec18b1fc4908499eb
2024-11-13,400KV KOCHI+KOTTAYAM,14.021,163.141,12.5493,official_observed_reference,3385b39b7bedfecc2b35910a5cbb5b2411208350f2456ebec18b1fc4908499eb
2024-11-13,400KV KOZHKOD,14.982,175.528,,official_observed_reference,3385b39b7bedfecc2b35910a5cbb5b2411208350f2456ebec18b1fc4908499eb
2024-11-13,400KV NORTH TRSR,4.8103,65.5599,5.0431,official_observed_reference,3385b39b7bedfecc2b35910a5cbb5b2411208350f2456ebec18b1fc4908499eb
2024-11-13,400KV TVM,8.941,107.345,,official_observed_reference,3385b39b7bedfecc2b35910a5cbb5b2411208350f2456ebec18b1fc4908499eb
2024-11-13,220KV_KNPA+SBGR +PVUD+EDMN,11.2581,132.9641,10.228,official_observed_reference,3385b39b7bedfecc2b35910a5cbb5b2411208350f2456ebec18b1fc4908499eb
2024-11-13,110KV_MJSM +PRSLA,0.6255,8.3071,,official_observed_reference,3385b39b7bedfecc2b35910a5cbb5b2411208350f2456ebec18b1fc4908499eb
2024-11-14,400KV MDKA,7.607,103.147,7.3676,official_observed_reference,fff177c1cfb07f9070bba7d3b9fe3605c1f42cee684a227bc9a2bf58e6e76ac6
2024-11-14,400KV PKKD,7.237,86.213,,official_observed_reference,fff177c1cfb07f9070bba7d3b9fe3605c1f42cee684a227bc9a2bf58e6e76ac6
2024-11-14,400KV KOCHI+KOTTAYAM,13.771,176.912,12.6366,official_observed_reference,fff177c1cfb07f9070bba7d3b9fe3605c1f42cee684a227bc9a2bf58e6e76ac6
